url,city,subcity,datetime_created,datetime_updated,category,type,title,text,age,body,body art,diet,dislikes,drinks,drugs,education,ethnicity,eye color,facial hair,fears,hair,height,hiv/hsv/hpv,interests,"kids, have","kids, want",likes,native language,occupation,personality,pets,politics,religion,resembles,smokes,status,weight,zodiac
http://washingtondc.craigslist.org/nva/m4m/5490578846.html,washingtondc,nva,2016-03-14 12:06,2016-03-14 12:06,msr,m4m,Door open holes open,"
MY ASS AND MOUTH ARE READY
very discreet
I will be on all fours ready to take your load wherever you want to dump it
dont talk
just come in take out your cock and have at it
im fit im smooth im a mwm and a power bottom and awesome cock sucker and very cute slim fit late thirties
im really in need of some cock
send me your full stats and pic in your first email 
hosting but would be willing to travel if close by


",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://washingtondc.craigslist.org/nva/m4m/5490578052.html,washingtondc,nva,2016-03-14 12:06,2016-03-14 12:06,msr,m4m,Straight Man Wanted,"
48, I'm 5 feet 9 inches, 190 lbs, 8 inches cut and love to fuck. 34 Waist. Beard mustache. Safe only. Yes, that's my dick. You should be slim to muscular. Between 20 and 40, any race is fine. Send pic, face and body. Average body, not muscular. Dad body before it became a thing.

No pic, no play. Cannot host, looking to go out.

BTW, what good is a handsome picture if your ugliness shows through in the first message you send? Do y'all read some of the crap you send out? Make me laugh and I'll probably want to fuck you. Send a one-word message and I'll reply with one word. Be mean, and I'll delete. Be a man, and all is good.
",48,average,,,,,,,,,,,," 5'9"" (175cm)",,,,,,,,,,,,,,married,,
http://washingtondc.craigslist.org/mld/m4m/5469798404.html,washingtondc,mld,2016-02-29 10:47,2016-03-14 12:05,msr,m4m,Need fire head n ass,"
Need someone who think they got that fire head n ass to make my 9.5 inch black snake cum. Looking for now
I'm all the way clean u need to be too.
Hiv negative disease free
9.5 inches hooked
225 lbs 6ft tall
Pics and numbers to the front
",29,athletic,,,,,,,,,,,," 6'0"" (182cm)",,,,,,,,,,,,,,single,,
http://washingtondc.craigslist.org/doc/m4m/5482198886.html,washingtondc,doc,2016-03-08 12:44,2016-03-14 12:05,msr,m4m,"ASIAN BOTTOM LOOKING FOR A HOTEL HOSTING,VISITING TOP","
REPLY WITH STATS AND PIC. just touch and fuck only. reply with what you looking to dc . I'm Asian Indian
",36,athletic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://washingtondc.craigslist.org/doc/m4m/5489252637.html,washingtondc,doc,2016-03-13 12:31,2016-03-14 12:04,msr,m4m,Bi college white bros?,"
very good looking discreet guy, blue eyes and dark hair looking to host discreet bi college guys for jo, edging, oral and versatile fun.

hit me up with pix and when you're free
",34,athletic,,,,,,,,,,,," 5'9"" (175cm)",,,,,,,,,,,,,,,,
http://washingtondc.craigslist.org/nva/m4m/5490472404.html,washingtondc,nva,2016-03-14 11:07,2016-03-14 12:03,msr,m4m,need top ....NOW!!,"
tight and horned bottom ready for now. need a nice dick BAD and ready to take whatever you give!!
",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://washingtondc.craigslist.org/nva/m4m/5490519440.html,washingtondc,nva,2016-03-14 11:34,2016-03-14 12:03,msr,m4m,Cocksucker for older,"
Bi WM. Like women, but also like sucking cock. Looking for older guy, over 55 or so who wants a personal cocksucker. Prefer married guy. More hung the better. Can be hairy. Be clean cut, showered, discreet and disease free. Send stats, cock stats, location and when you can host.
",40,athletic,,,,,,,,,,,," 5'9"" (175cm)",NEG - U2,,,,,,,,,,,,,,160,
http://washingtondc.craigslist.org/nva/m4m/5490572114.html,washingtondc,nva,2016-03-14 12:03,2016-03-14 12:03,msr,m4m,Nice touch,"
I am 27 years old Asian Boy, I am nice, I am very discreet and d/d free. I am about 5'7"" 130lbs short black hair.

I am looking to give you a nice touch at the comfort of your home or your hotel. My touch focus on your neck, back, butt and legs at the end.
",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://washingtondc.craigslist.org/nva/m4m/5490570582.html,washingtondc,nva,2016-03-14 12:02,2016-03-14 12:02,msr,m4m,Facial,"
I am a fifty years old,hairy guy,five feet ten,one hundred fourty lbs with a seven inches cut cock. I am looking for someone to give me a nice and slow Blowjob. Send a picture. 
You host.
",50,average,,,,,,,,,,,," 5'10"" (177cm)",,,,,,,,,,,,,,,,
http://washingtondc.craigslist.org/doc/m4m/5471594382.html,washingtondc,doc,2016-03-01 12:45,2016-03-14 12:01,msr,m4m,CAN YOU MAKE A BROTHA GAG,"
DL BM WOULD LUV TO HAVE A BM TOP TO MAKE ME GAG WHILE HE'S HOLDING THE BACK OF MY HEAD AND TALKING SHIT AS HE'S RAMMING THAT HEAD DEEP IN THE BACK OF MY THROAT AS TEARS ROLL DOWN MY FACE UNTIL I FEEL THAT HOT CREAM GOING DOWN MY THROAT. CAN'T HOST BUT WILLING TO TRAVEL IN THE AREA OR MEET. WELL HUNG YOUNG OR OLD GET AT ME . NSA
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://washingtondc.craigslist.org/doc/m4m/5490566999.html,washingtondc,doc,2016-03-14 12:00,2016-03-14 12:00,msr,m4m,COCKSUCKER LOOKING,"
Feeling hungry and frisky and looking for an oral top in need of hot discreet pleasure. I love an oral top who enjoys sitting back to be sucked and serviced. I am a discreet, ddf wm cocksucker, hwp, grn/brn, with a hot tongue and mouth. I would love to provide some hot, totally discreet oral! I want to be your cocksucker today! Totally discreet. As long as ad is up, I am looking. Total discretion.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://washingtondc.craigslist.org/doc/m4m/5490565530.html,washingtondc,doc,2016-03-14 11:59,2016-03-14 12:00,msr,m4m,Bi Guy Looking for a FWB,"
Bi masculine discreet guy looking for another bi or straight dude for a FWB type of situation. Not into random hookups. Looking for one bud for regular safe play. I have a GF so need to be safe and discreet. Another bud with a GF or wife would be ideal. GL, fit, DDF/Neg and looking for the same. Safe only. Open to all types of guys as long as masculine and discreet. Looking for my age or younger -- married jocks a plus. Send stats in first email and we can take it from there.
",40,athletic,,,,,,,,,,,," 5'11"" (180cm)",,,,,,,,,,,,,,,,
http://washingtondc.craigslist.org/doc/m4m/5487775137.html,washingtondc,doc,2016-03-12 09:57,2016-03-14 11:59,msr,m4m,BIG dick tops come beat this ass up,"
looking for big dick heavy shooters that like to get there dick wet cum fuck my mouth and ass i love those young's in there early 20's
",46,big,,,,,,,,,,,," 6'3"" (190cm)",,,,,,,,,,,,,,single,,
http://washingtondc.craigslist.org/nva/m4m/5490564921.html,washingtondc,nva,2016-03-14 11:59,2016-03-14 11:59,msr,m4m,Do You Need A Cum Swallowing Dick Sucker?,"
If so, drop a line. Hosting, nsa, no recip needed, cock sucker. Looking for you to come by, drop your pants, whip out your man meat, I do all the rest. Gay, bi, straight, all good. One time or fwb's ongoing. Any age, just be clean, h/w prop, d/d free, and discrete, you get the same. Massive shooters and uncut, thick, hung meat a plus. But, all cock is yummy for sure. Verbal a plus as well while I am going down on you. If you and a buddy together are looking for head, I am cool with that as well. I have a very tight hole, and willing let you enter it if your slow and gentle, have not been tapped in a while and down to try it again for sure. But, just a blow job for you or even give you a hand job is fine as well. Just drop a line and say what you are really looking for for. I host, I live alone, single and can host often as our schedules permit.
",50,average,,,,,,,"White, Gay",,,,," 5'11"" (180cm)",,,,,"tats, piercings, verbal,smoking,gay",,,,,,,,,single,,
http://washingtondc.craigslist.org/doc/m4m/5473280407.html,washingtondc,doc,2016-03-02 13:45,2016-03-14 11:59,msr,m4m,NOW?? IN YOUR HOTEL ROOM? TOP ME? READ...,"
Reply with stats and pictures and which hotel you host. I'm Asian bottom looking get touched and get fucked safer with condom . That's it. Let's chat details before meeting. I'm extremely safe and clean .
",36,athletic,,,,,,,,,,,," 5'8"" (172cm)",,,,,,,,,,,,,,,,
http://washingtondc.craigslist.org/doc/m4m/5473568254.html,washingtondc,doc,2016-03-02 16:24,2016-03-14 11:58,msr,m4m,Suk Dik on the LOW,"
DL looking to suck dik on the low. Long and thick. Even better. 

Can come to you or host. Hit me up.
",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://washingtondc.craigslist.org/mld/m4m/5490562083.html,washingtondc,mld,2016-03-14 11:58,2016-03-14 11:58,msr,m4m,Btm iso Top,"
lkng for a top that likes to fuck. 
I am a horny uninhibited blk btm ( 6ft 210lbs, AA, shaved head , goatee, brown eyes.. soft kissable lips, nice smile) ...... lkng for those tops or vers. If you are into to mild to wild sessions and like to fuck long, hard and deep. I am looking to get fucked and suck some dick.I f your are looking to freak..skeet....get your dick sucked...and go deep and hard in some good tight hairy wet hole.. then hit me up. I can host or travel. In the subject line please put : (Tap you out) 
pls serious MEN only
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://washingtondc.craigslist.org/nva/m4m/5490561479.html,washingtondc,nva,2016-03-14 11:57,2016-03-14 11:57,msr,m4m,MAN HANDLE THIS,"
I am horny for some good hot and intense sex and foreplay. I like all types of guys; ...straight, bi/curious or gay, of any race and pref. I am a black male, shaved head and brown eyes, medium brown complexion, and a nice ass...clean, tight, moist, hairy manhole. Looking for clean, discreet guy, into oral, safe anal, mutual masturbation, massage/body contact, sti/d free but very open minded. 




",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://washingtondc.craigslist.org/nva/m4m/5490560937.html,washingtondc,nva,2016-03-14 11:57,2016-03-14 11:57,msr,m4m,MAN HANDLE THIS,"
I am horny for some good hot and intense sex and foreplay. I like all types of guys; ...straight, bi/curious or gay, of any race and pref. I am a black male, shaved head and brown eyes, medium brown complexion, and a nice ass...clean, tight, moist, hairy manhole. Looking for clean, discreet guy, into oral, safe anal, mutual masturbation, massage/body contact, sti/d free but very open minded. 




",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://washingtondc.craigslist.org/nva/m4m/5490519116.html,washingtondc,nva,2016-03-14 11:34,2016-03-14 11:57,msr,m4m,Guys give the best blowjobs- ANON BJ,"
Looking for married guys who are not getting the oral attention needed from home.

5ft9in 170lbs 
with 32w and toe curling oral skills.

The right way is to swallow.

VGL ddf clean sub boy looking to slowly milk your balls dry and swallow that sweet load.
Hosting in private restroom in basement.
Anon here. Looking for now or later this evening.
Don't be shy. Discrete here. 
Get the blowjob you deserve. You won't be dissapointed
",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://washingtondc.craigslist.org/doc/m4m/5464541888.html,washingtondc,doc,2016-02-25 15:58,2016-03-14 11:56,msr,m4m,Middle Eastern Arab looking for Massage,"
Looking for a relaxing massage, preferably trained, sensual would be nice too. masculine clean discreet mideastern arab guy here, Other middle east ethnicities are cool. Prefer to travel. Thanks
",32,average,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://washingtondc.craigslist.org/nva/m4m/5490559822.html,washingtondc,nva,2016-03-14 11:56,2016-03-14 11:56,msr,m4m,MAN HANDLE THIS,"
I am horny for some good hot and intense sex and foreplay. I like all types of guys; ...straight, bi/curious or gay, of any race and pref. I am a black male, shaved head and brown eyes, medium brown complexion, and a nice ass...clean, tight, moist, hairy manhole. Looking for clean, discreet guy, into oral, safe anal, mutual masturbation, massage/body contact, sti/d free but very open minded. 




",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
